date,item_id,item_name,store_id,store_name,price,item_count,kcal,cost,sales_amount
2020-03-27,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2020-03-27,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,1,958.0,19.04,19.040000915527344
2020-03-27,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,1,744.0,28.65,28.649999618530273
2020-03-28,3,Sweet Fruity Cake,1,Bob's Diner,29.22,4,931.0,29.22,116.87999725341797
2020-03-28,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,53,763.0,26.42,1400.260004043579
2020-03-28,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,11,478.0,4.87,53.5699987411499
2020-03-28,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,22,490.0,4.18,91.9599962234497
2020-03-28,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,284.0,3.21,911.6400108337402
2020-03-28,19,Strawberry Smoothy,1,Bob's Diner,2.89,261,145.0,2.89,754.2900273799896
2020-03-28,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,25,269.0,23.23,580.7499885559082
2020-03-28,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,10,671.0,10.86,108.59999656677246
2020-03-28,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2020-03-28,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2020-03-28,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2020-03-28,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2020-03-28,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,30,613.0,28.75,862.5
2020-03-28,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,43,392.0,23.37,1004.9100360870361
2020-03-28,67,Sweet Lamb Cake,1,Bob's Diner,7.0,52,558.0,7.0,364.0
2020-03-28,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2020-03-28,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-03-28,76,Amazing pork lunch,1,Bob's Diner,17.93,81,679.0,17.93,1452.3300247192383
2020-03-28,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2020-03-28,89,Awesome Soft Drink,6,Surfs Up,3.06,2,248.0,3.06,6.119999885559082
2020-03-28,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,4,838.0,7.71,30.84000015258789
2020-03-29,3,Sweet Fruity Cake,1,Bob's Diner,29.22,6,931.0,29.22,175.31999588012695
2020-03-29,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,26,763.0,26.42,686.9200019836426
2020-03-29,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,8,478.0,4.87,38.959999084472656
2020-03-29,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,6,490.0,4.18,25.07999897003174
2020-03-29,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,142,284.0,3.21,455.8200054168701
2020-03-29,19,Strawberry Smoothy,1,Bob's Diner,2.89,139,145.0,2.89,401.7100145816803
2020-03-29,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2020-03-29,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,10,671.0,10.86,108.59999656677246
2020-03-29,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2020-03-29,34,Sweet Savory Cake,4,Fou Cher,27.47,1,721.0,27.47,27.469999313354492
2020-03-29,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2020-03-29,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2020-03-29,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,15,613.0,28.75,431.25
2020-03-29,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,27,392.0,23.37,630.9900226593018
2020-03-29,67,Sweet Lamb Cake,1,Bob's Diner,7.0,8,558.0,7.0,56.0
2020-03-29,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-03-29,76,Amazing pork lunch,1,Bob's Diner,17.93,36,679.0,17.93,645.4800109863281
2020-03-29,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,1,271.0,4.02,4.019999980926514
2020-03-29,89,Awesome Soft Drink,6,Surfs Up,3.06,2,248.0,3.06,6.119999885559082
2020-03-29,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2020-03-30,3,Sweet Fruity Cake,1,Bob's Diner,29.22,3,931.0,29.22,87.65999794006348
2020-03-30,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,22,763.0,26.42,581.2400016784668
2020-03-30,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,10,478.0,4.87,48.69999885559082
2020-03-30,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,13,490.0,4.18,54.3399977684021
2020-03-30,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,143,284.0,3.21,459.0300054550171
2020-03-30,19,Strawberry Smoothy,1,Bob's Diner,2.89,172,145.0,2.89,497.08001804351807
2020-03-30,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2020-03-30,22,Lamb with Bread Dinner,4,Fou Cher,19.05,1,557.0,19.05,19.049999237060547
2020-03-30,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,14,671.0,10.86,152.03999519348145
2020-03-30,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2020-03-30,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2020-03-30,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,2,227.0,23.43,46.86000061035156
2020-03-30,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,13,613.0,28.75,373.75
2020-03-30,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,27,392.0,23.37,630.9900226593018
2020-03-30,67,Sweet Lamb Cake,1,Bob's Diner,7.0,17,558.0,7.0,119.0
2020-03-30,76,Amazing pork lunch,1,Bob's Diner,17.93,34,679.0,17.93,609.6200103759766
2020-03-30,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2020-03-31,3,Sweet Fruity Cake,1,Bob's Diner,29.22,5,931.0,29.22,146.09999656677246
2020-03-31,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,23,763.0,26.42,607.6600017547607
2020-03-31,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,5,478.0,4.87,24.34999942779541
2020-03-31,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,11,490.0,4.18,45.97999811172485
2020-03-31,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,165,284.0,3.21,529.6500062942505
2020-03-31,19,Strawberry Smoothy,1,Bob's Diner,2.89,139,145.0,2.89,401.7100145816803
2020-03-31,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2020-03-31,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,7,671.0,10.86,76.01999759674072
2020-03-31,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,1,228.0,2.43,2.430000066757202
2020-03-31,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2020-03-31,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2020-03-31,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,18,613.0,28.75,517.5
2020-03-31,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,1,485.0,13.66,13.65999984741211
2020-03-31,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,31,392.0,23.37,724.4700260162354
2020-03-31,67,Sweet Lamb Cake,1,Bob's Diner,7.0,15,558.0,7.0,105.0
2020-03-31,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2020-03-31,70,Pork with Bread Lunch,5,Corner Cafe,16.28,1,545.0,16.28,16.280000686645508
2020-03-31,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2020-03-31,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-03-31,76,Amazing pork lunch,1,Bob's Diner,17.93,51,679.0,17.93,914.4300155639648
2020-03-31,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2020-03-31,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2020-04-01,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2020-04-01,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,29,763.0,26.42,766.1800022125244
2020-04-01,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,11,478.0,4.87,53.5699987411499
2020-04-01,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,11,490.0,4.18,45.97999811172485
2020-04-01,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,184,284.0,3.21,590.640007019043
2020-04-01,19,Strawberry Smoothy,1,Bob's Diner,2.89,167,145.0,2.89,482.6300175189972
2020-04-01,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,18,269.0,23.23,418.1399917602539
2020-04-01,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,10,671.0,10.86,108.59999656677246
2020-04-01,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2020-04-01,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2020-04-01,49,Awesome Smoothy,3,Sweet Shack,1.39,4,78.0,1.39,5.559999942779541
2020-04-01,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,27,613.0,28.75,776.25
2020-04-01,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,36,392.0,23.37,841.3200302124023
2020-04-01,67,Sweet Lamb Cake,1,Bob's Diner,7.0,29,558.0,7.0,203.0
2020-04-01,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-04-01,76,Amazing pork lunch,1,Bob's Diner,17.93,44,679.0,17.93,788.9200134277344
2020-04-01,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2020-04-01,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,4,838.0,7.71,30.84000015258789
2020-04-02,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2020-04-02,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,37,763.0,26.42,977.540002822876
2020-04-02,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,18,478.0,4.87,87.65999794006348
2020-04-02,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,24,490.0,4.18,100.31999588012695
2020-04-02,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,240,284.0,3.21,770.4000091552734
2020-04-02,19,Strawberry Smoothy,1,Bob's Diner,2.89,232,145.0,2.89,670.4800243377686
2020-04-02,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,17,269.0,23.23,394.9099922180176
2020-04-02,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,16,671.0,10.86,173.75999450683594
2020-04-02,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2020-04-02,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2020-04-02,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,24,613.0,28.75,690.0
2020-04-02,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,34,392.0,23.37,794.5800285339355
2020-04-02,67,Sweet Lamb Cake,1,Bob's Diner,7.0,29,558.0,7.0,203.0
2020-04-02,70,Pork with Bread Lunch,5,Corner Cafe,16.28,1,545.0,16.28,16.280000686645508
2020-04-02,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-04-02,76,Amazing pork lunch,1,Bob's Diner,17.93,67,679.0,17.93,1201.3100204467773
2020-04-02,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,4,838.0,7.71,30.84000015258789
2020-04-03,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2020-04-03,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,40,763.0,26.42,1056.8000030517578
2020-04-03,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,1,258.0,24.98,24.979999542236328
2020-04-03,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,1,787.0,19.48,19.479999542236328
2020-04-03,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2020-04-03,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,20,490.0,4.18,83.59999656677246
2020-04-03,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,287,284.0,3.21,921.2700109481812
2020-04-03,19,Strawberry Smoothy,1,Bob's Diner,2.89,241,145.0,2.89,696.4900252819061
2020-04-03,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,22,269.0,23.23,511.0599899291992
2020-04-03,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,16,671.0,10.86,173.75999450683594
2020-04-03,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2020-04-03,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,1,232.0,21.14,21.139999389648438
2020-04-03,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2020-04-03,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,1,836.0,7.87,7.869999885559082
2020-04-03,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,26,613.0,28.75,747.5
2020-04-03,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,54,392.0,23.37,1261.9800453186035
2020-04-03,67,Sweet Lamb Cake,1,Bob's Diner,7.0,37,558.0,7.0,259.0
2020-04-03,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2020-04-03,76,Amazing pork lunch,1,Bob's Diner,17.93,80,679.0,17.93,1434.4000244140625
2020-04-03,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2020-04-03,88,Oysters Rockefeller,6,Surfs Up,16.06,1,204.0,16.06,16.059999465942383
2020-04-03,89,Awesome Soft Drink,6,Surfs Up,3.06,4,248.0,3.06,12.239999771118164
2020-04-03,92,Margarita,4,Fou Cher,3.23,1,418.0,3.23,3.2300000190734863
2020-04-04,3,Sweet Fruity Cake,1,Bob's Diner,29.22,4,931.0,29.22,116.87999725341797
2020-04-04,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,60,763.0,26.42,1585.2000045776367
2020-04-04,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,14,478.0,4.87,68.17999839782715
2020-04-04,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,19,490.0,4.18,79.41999673843384
2020-04-04,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,280,284.0,3.21,898.8000106811523
2020-04-04,19,Strawberry Smoothy,1,Bob's Diner,2.89,244,145.0,2.89,705.1600255966187
2020-04-04,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2020-04-04,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,17,671.0,10.86,184.61999416351318
2020-04-04,34,Sweet Savory Cake,4,Fou Cher,27.47,1,721.0,27.47,27.469999313354492
2020-04-04,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2020-04-04,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2020-04-04,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,34,613.0,28.75,977.5
2020-04-04,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,57,392.0,23.37,1332.0900478363037
2020-04-04,67,Sweet Lamb Cake,1,Bob's Diner,7.0,48,558.0,7.0,336.0
2020-04-04,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2020-04-04,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2020-04-04,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-04-04,76,Amazing pork lunch,1,Bob's Diner,17.93,72,679.0,17.93,1290.9600219726562
2020-04-04,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2020-04-04,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2020-04-05,3,Sweet Fruity Cake,1,Bob's Diner,29.22,6,931.0,29.22,175.31999588012695
2020-04-05,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,27,763.0,26.42,713.3400020599365
2020-04-05,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,11,478.0,4.87,53.5699987411499
2020-04-05,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,9,490.0,4.18,37.61999845504761
2020-04-05,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,155,284.0,3.21,497.55000591278076
2020-04-05,19,Strawberry Smoothy,1,Bob's Diner,2.89,162,145.0,2.89,468.1800169944763
2020-04-05,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,12,269.0,23.23,278.75999450683594
2020-04-05,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,12,671.0,10.86,130.31999588012695
2020-04-05,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2020-04-05,27,Steak Meal,6,Surfs Up,26.21,1,607.0,26.21,26.209999084472656
2020-04-05,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2020-04-05,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2020-04-05,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2020-04-05,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,18,613.0,28.75,517.5
2020-04-05,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,26,392.0,23.37,607.6200218200684
2020-04-05,67,Sweet Lamb Cake,1,Bob's Diner,7.0,25,558.0,7.0,175.0
2020-04-05,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-04-05,76,Amazing pork lunch,1,Bob's Diner,17.93,32,679.0,17.93,573.760009765625
2020-04-05,89,Awesome Soft Drink,6,Surfs Up,3.06,3,248.0,3.06,9.179999828338623
2020-04-05,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,1,468.0,15.46,15.460000038146973
2020-04-06,3,Sweet Fruity Cake,1,Bob's Diner,29.22,5,931.0,29.22,146.09999656677246
2020-04-06,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,35,763.0,26.42,924.7000026702881
2020-04-06,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,13,478.0,4.87,63.309998512268066
2020-04-06,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,11,490.0,4.18,45.97999811172485
2020-04-06,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,172,284.0,3.21,552.1200065612793
2020-04-06,19,Strawberry Smoothy,1,Bob's Diner,2.89,139,145.0,2.89,401.7100145816803
2020-04-06,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2020-04-06,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,12,671.0,10.86,130.31999588012695
2020-04-06,30,Fantastic Cake,3,Sweet Shack,5.08,1,525.0,5.08,5.079999923706055
2020-04-06,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2020-04-06,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,2,227.0,23.43,46.86000061035156
2020-04-06,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2020-04-06,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,20,613.0,28.75,575.0
2020-04-06,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,29,392.0,23.37,677.7300243377686
2020-04-06,67,Sweet Lamb Cake,1,Bob's Diner,7.0,21,558.0,7.0,147.0
2020-04-06,76,Amazing pork lunch,1,Bob's Diner,17.93,53,679.0,17.93,950.2900161743164
2020-04-06,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2020-04-07,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2020-04-07,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,24,763.0,26.42,634.0800018310547
2020-04-07,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,7,478.0,4.87,34.089999198913574
2020-04-07,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,13,490.0,4.18,54.3399977684021
2020-04-07,14,Amazing Cocktail,6,Surfs Up,3.9,1,472.0,3.9,3.9000000953674316
2020-04-07,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,175,284.0,3.21,561.7500066757202
2020-04-07,19,Strawberry Smoothy,1,Bob's Diner,2.89,164,145.0,2.89,473.96001720428467
2020-04-07,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,9,269.0,23.23,209.06999588012695
2020-04-07,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,9,671.0,10.86,97.73999691009521
2020-04-07,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2020-04-07,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,3,318.0,2.91,8.730000257492065
2020-04-07,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2020-04-07,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2020-04-07,51,Amazing Lamb Dinner,4,Fou Cher,17.55,1,591.0,17.55,17.549999237060547
2020-04-07,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,20,613.0,28.75,575.0
2020-04-07,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,19,392.0,23.37,444.03001594543457
2020-04-07,60,Original Pork Meal,5,Corner Cafe,15.69,1,411.0,15.69,15.6899995803833
2020-04-07,67,Sweet Lamb Cake,1,Bob's Diner,7.0,23,558.0,7.0,161.0
2020-04-07,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2020-04-07,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2020-04-07,76,Amazing pork lunch,1,Bob's Diner,17.93,37,679.0,17.93,663.4100112915039
2020-04-07,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2020-04-07,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2020-04-08,3,Sweet Fruity Cake,1,Bob's Diner,29.22,3,931.0,29.22,87.65999794006348
2020-04-08,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,36,763.0,26.42,951.120002746582
2020-04-08,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,13,478.0,4.87,63.309998512268066
2020-04-08,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,11,490.0,4.18,45.97999811172485
2020-04-08,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,167,284.0,3.21,536.0700063705444
2020-04-08,19,Strawberry Smoothy,1,Bob's Diner,2.89,179,145.0,2.89,517.3100187778473
2020-04-08,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2020-04-08,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,10,671.0,10.86,108.59999656677246
2020-04-08,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2020-04-08,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2020-04-08,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2020-04-08,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,23,613.0,28.75,661.25
2020-04-08,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,32,392.0,23.37,747.8400268554688
2020-04-08,67,Sweet Lamb Cake,1,Bob's Diner,7.0,21,558.0,7.0,147.0
2020-04-08,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,1,459.0,5.6,5.599999904632568
2020-04-08,76,Amazing pork lunch,1,Bob's Diner,17.93,37,679.0,17.93,663.4100112915039
2020-04-08,88,Oysters Rockefeller,6,Surfs Up,16.06,1,204.0,16.06,16.059999465942383
2020-04-08,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2020-04-09,3,Sweet Fruity Cake,1,Bob's Diner,29.22,4,931.0,29.22,116.87999725341797
2020-04-09,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,42,763.0,26.42,1109.6400032043457
2020-04-09,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2020-04-09,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,23,490.0,4.18,96.13999605178833
2020-04-09,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,257,284.0,3.21,824.970009803772
2020-04-09,19,Strawberry Smoothy,1,Bob's Diner,2.89,245,145.0,2.89,708.0500257015228
2020-04-09,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,18,269.0,23.23,418.1399917602539
2020-04-09,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,7,671.0,10.86,76.01999759674072
2020-04-09,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2020-04-09,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2020-04-09,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2020-04-09,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,1,740.0,11.82,11.819999694824219
2020-04-09,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2020-04-09,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,22,613.0,28.75,632.5
2020-04-09,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,47,392.0,23.37,1098.3900394439697
2020-04-09,67,Sweet Lamb Cake,1,Bob's Diner,7.0,35,558.0,7.0,245.0
